PTAXID,COMPANYID,BRANCHID,CLIENTID,DATE,VAT,INCOMETAX,DELETESTATUS,CREATEDBY,CREATEDDATETIME,MODIFIEDBY,MODIFIEDDATETIME
8471,1000,1,121,7/31/2021 0:00,754,0,FALSE,156,30:48.3,,
8472,1000,1,121,7/30/2021 0:00,0,0,FALSE,156,36:49.5,,
8474,1000,1,41,7/31/2021 0:00,0,0,FALSE,156,41:22.2,,
8475,1000,1,114,7/31/2021 0:00,1793,437,FALSE,156,56:20.5,,
8476,1000,1,87,7/31/2021 0:00,3204,0,FALSE,156,39:35.2,,
9462,1000,1,95,7/31/2021 0:00,0,0,FALSE,156,30:22.2,,
9463,1000,1,78,7/31/2021 0:00,0,0,FALSE,156,52:38.7,,
9464,1000,1,78,7/30/2021 0:00,0,0,FALSE,156,54:21.2,,
9465,1000,1,62,7/31/2021 0:00,0,0,FALSE,156,56:00.9,,
9466,1000,1,169,7/31/2021 0:00,0,0,FALSE,156,56:09.0,,
9468,1000,1,131,7/31/2021 0:00,7260,0,FALSE,156,25:55.6,,
9469,1000,1,70,7/31/2021 0:00,0,0,FALSE,156,40:46.3,,
9470,1000,1,105,7/31/2021 0:00,0,1749,FALSE,156,50:34.2,,
9471,1000,1,168,7/31/2021 0:00,0,0,FALSE,156,41:18.5,,
9472,1000,1,157,7/31/2021 0:00,0,0,FALSE,156,02:46.5,,
9473,1000,1,188,7/31/2021 0:00,0,0,FALSE,156,51:24.4,,
9474,1000,1,173,7/31/2021 0:00,0,117,FALSE,156,11:47.4,,
9475,1000,1,125,7/31/2021 0:00,0,2767,FALSE,156,40:33.2,,
9476,1000,1,125,7/30/2021 0:00,1436,0,FALSE,156,45:48.0,,
9477,1000,1,7,7/31/2021 0:00,4707,2652,FALSE,156,57:28.4,,
9478,1000,1,21,7/31/2021 0:00,0,0,FALSE,156,11:10.4,,
9479,1000,1,4,7/31/2021 0:00,0,0,FALSE,156,22:49.5,,
9480,1000,1,106,7/31/2021 0:00,0,0,FALSE,156,46:53.6,,
9481,1000,1,106,7/30/2021 0:00,0,0,FALSE,156,49:25.3,,
9482,1000,1,133,7/31/2021 0:00,0,0,FALSE,156,25:54.0,,
9483,1000,1,190,7/31/2021 0:00,0,0,FALSE,156,47:37.0,,
9484,1000,1,183,7/31/2021 0:00,0,0,FALSE,156,30:58.0,,
9485,1000,1,165,7/31/2021 0:00,0,0,FALSE,156,22:57.9,,
9486,1000,1,174,7/31/2021 0:00,0,0,FALSE,48,11:42.1,,
9487,1000,1,175,7/31/2021 0:00,0,0,FALSE,48,19:53.4,,
9488,1000,1,175,7/30/2021 0:00,0,0,FALSE,48,20:46.3,,
9489,1000,1,124,7/31/2021 0:00,0,0,FALSE,156,01:04.0,,
9490,1000,1,185,7/31/2021 0:00,0,0,FALSE,156,57:50.5,,
9493,1000,1,164,7/31/2021 0:00,0,5696,FALSE,156,01:47.7,,
9496,1000,1,20,7/31/2021 0:00,0,0,FALSE,156,17:12.1,,
9497,1000,1,128,7/31/2021 0:00,0,2729,FALSE,156,36:07.1,,
9498,1000,1,194,3/31/2021 0:00,0,0,FALSE,180,04:37.8,,
9499,1000,1,194,4/30/2021 0:00,0,0,FALSE,180,05:27.0,180,06:36.6
9500,1000,1,194,5/31/2021 0:00,0,0,FALSE,180,09:22.8,,
9501,1000,1,194,6/30/2021 0:00,0,0,FALSE,180,10:27.5,,
9502,1000,1,194,7/31/2021 0:00,0,0,FALSE,180,11:36.6,,
9503,1000,1,128,6/30/2021 0:00,0,620,FALSE,156,11:12.7,,
9504,1000,1,81,7/31/2021 0:00,0,0,FALSE,156,00:43.8,,
9505,1000,1,81,7/30/2021 0:00,0,0,FALSE,156,03:37.9,,
9506,1000,1,148,7/30/2021 0:00,0,14190,FALSE,156,44:54.5,,
9507,1000,1,148,7/31/2021 0:00,76051,16198,FALSE,156,48:02.5,,
9508,1000,1,151,7/31/2021 0:00,0,0,FALSE,156,02:00.0,,
9509,1000,1,126,7/31/2021 0:00,56071,0,FALSE,156,33:07.4,,
9510,1000,1,126,7/30/2021 0:00,1655,3921,FALSE,156,35:16.1,,
9511,1000,1,39,7/31/2021 0:00,0,22265,FALSE,156,15:18.3,,
9513,1000,1,186,7/31/2021 0:00,431,7523,FALSE,156,31:54.4,,
9514,1000,1,152,4/30/2021 0:00,1081,15454,FALSE,156,11:08.5,,
9515,1000,1,159,6/30/2021 0:00,698,3914,FALSE,156,48:36.1,,
9516,1000,1,66,4/30/2021 0:00,23662,6234,FALSE,1,33:19.2,,
9517,1000,1,187,6/30/2021 0:00,0,0,FALSE,156,00:29.5,,
9518,1000,1,156,8/31/2021 0:00,0,0,FALSE,156,03:33.5,,
9519,1000,1,66,9/30/2021 0:00,500,0,FALSE,1,35:49.9,,
9520,1000,1,121,8/31/2021 0:00,1178,0,FALSE,156,38:03.0,,
9521,1000,1,121,8/30/2021 0:00,0,0,FALSE,156,41:52.8,,
9523,1000,1,95,8/31/2021 0:00,0,0,FALSE,156,15:23.5,,
9525,1000,1,142,8/31/2021 0:00,0,0,FALSE,156,18:16.8,,
9526,1000,1,54,8/31/2021 0:00,7592,0,FALSE,156,52:36.4,,
9527,1000,1,111,8/31/2021 0:00,0,0,FALSE,156,26:57.4,,
9528,1000,1,24,8/31/2021 0:00,0,0,FALSE,156,37:40.3,,
9529,1000,1,30,8/31/2021 0:00,0,0,FALSE,156,49:06.4,,
9530,1000,1,128,8/31/2021 0:00,0,0,FALSE,156,42:43.9,,
9531,1000,1,41,8/31/2021 0:00,0,0,FALSE,156,55:00.3,,
9532,1000,1,70,8/31/2021 0:00,0,0,FALSE,156,57:39.1,,
9533,1000,1,114,8/31/2021 0:00,1853,0,FALSE,156,20:44.0,,
9535,1000,1,78,8/30/2021 0:00,0,0,FALSE,156,50:10.4,,
9536,1000,1,39,8/31/2021 0:00,0,0,FALSE,156,54:12.5,,
9537,1000,1,39,8/30/2021 0:00,3089,0,FALSE,156,02:38.9,,
9538,1000,1,144,8/31/2021 0:00,3191,0,FALSE,156,43:15.2,,
9539,1000,1,144,7/31/2021 0:00,3341,0,FALSE,156,47:56.8,,
9540,1000,1,3,8/31/2021 0:00,0,0,FALSE,156,07:52.1,,
9541,1000,1,3,8/30/2021 0:00,247,0,FALSE,156,11:24.0,,
9542,1000,1,131,8/31/2021 0:00,10060,0,FALSE,156,28:09.7,,
9543,1000,1,169,8/31/2021 0:00,0,0,FALSE,156,57:06.9,,
9544,1000,1,168,8/31/2021 0:00,0,0,FALSE,156,50:31.1,,
9545,1000,1,106,8/31/2021 0:00,0,0,FALSE,156,03:41.9,,
9546,1000,1,106,8/30/2021 0:00,0,0,FALSE,156,06:01.5,,
9547,1000,1,87,8/31/2021 0:00,982,0,FALSE,156,35:56.6,,
9548,1000,1,29,7/31/2021 0:00,0,0,FALSE,156,06:20.7,,
9549,1000,1,29,8/31/2021 0:00,0,0,FALSE,156,10:34.1,,
9550,1000,1,125,8/31/2021 0:00,0,0,FALSE,156,46:06.1,,
9551,1000,1,125,8/30/2021 0:00,1346,0,FALSE,156,51:55.3,,
9552,1000,1,62,8/31/2021 0:00,27,0,FALSE,156,03:56.6,,
9553,1000,1,21,8/31/2021 0:00,0,0,FALSE,156,08:47.7,,
9554,1000,1,4,8/31/2021 0:00,0,0,FALSE,156,43:19.2,,
9555,1000,1,186,8/31/2021 0:00,5458,0,FALSE,156,55:52.5,,
9556,1000,1,185,8/31/2021 0:00,0,0,FALSE,156,59:54.8,,
9558,1000,1,78,8/31/2021 0:00,59,0,FALSE,156,14:01.2,,
9559,1000,1,135,7/31/2021 0:00,0,0,FALSE,156,31:22.7,,
9560,1000,1,135,8/31/2021 0:00,0,0,FALSE,156,34:36.7,,
9561,1000,1,157,8/31/2021 0:00,0,0,FALSE,156,49:32.3,,
9563,1000,1,190,8/31/2021 0:00,99,0,FALSE,156,33:11.1,,
9564,1000,1,151,8/31/2021 0:00,0,0,FALSE,156,39:16.8,,
9565,1000,1,124,8/31/2021 0:00,0,0,FALSE,156,12:34.6,,
9566,1000,1,196,8/31/2021 0:00,0,0,FALSE,156,32:03.5,,
9568,1000,1,149,8/31/2021 0:00,110992,0,FALSE,156,32:35.8,,
9569,1000,1,149,8/30/2021 0:00,43302,0,FALSE,156,48:45.2,,
9570,1000,1,49,1/31/2021 0:00,0,0,FALSE,156,23:43.5,,
9571,1000,1,49,1/30/2021 0:00,7725,0,FALSE,156,29:45.4,,
9572,1000,1,7,8/31/2021 0:00,7434,0,FALSE,156,25:01.8,,
9573,1000,1,7,8/30/2021 0:00,3330,0,FALSE,156,33:35.8,,
9574,1000,1,81,8/31/2021 0:00,0,0,FALSE,156,49:52.2,,
9575,1000,1,81,8/30/2021 0:00,0,0,FALSE,156,51:50.0,,
9576,1000,1,40,8/31/2021 0:00,0,0,FALSE,156,27:37.1,,
9577,1000,1,91,8/31/2021 0:00,0,0,FALSE,156,06:42.2,,
9578,1000,1,68,8/31/2021 0:00,0,0,FALSE,156,23:50.8,,
9579,1000,1,20,8/31/2021 0:00,0,0,FALSE,156,22:00.5,,
9580,1000,1,105,8/31/2021 0:00,9229,0,FALSE,156,16:33.5,,
9581,1000,1,146,8/31/2021 0:00,379,0,FALSE,156,22:01.5,,
9582,1000,1,127,8/31/2021 0:00,0,0,FALSE,156,35:51.0,,
9583,1000,1,1,6/30/2021 0:00,141,0,FALSE,156,49:38.0,,
9584,1000,1,1,8/31/2021 0:00,0,0,FALSE,156,54:32.3,,
9585,1000,1,90,8/31/2021 0:00,0,0,FALSE,156,34:29.0,,
9586,1000,1,161,8/31/2021 0:00,0,0,FALSE,156,37:24.7,,
9587,1000,1,192,8/31/2021 0:00,0,0,FALSE,156,52:56.8,,
9588,1000,1,192,8/30/2021 0:00,0,0,FALSE,156,55:06.0,,
9589,1000,1,138,8/31/2021 0:00,2156,0,FALSE,156,17:56.6,,
9590,1000,1,137,8/31/2021 0:00,380,0,FALSE,156,54:20.3,,
9592,1000,1,43,8/31/2021 0:00,0,0,FALSE,216,19:23.7,,
9593,1000,1,23,8/31/2021 0:00,0,0,FALSE,216,20:41.7,,
9594,1000,1,93,8/31/2021 0:00,0,0,FALSE,216,22:59.6,,
9595,1000,1,174,8/31/2021 0:00,0,0,FALSE,216,24:37.8,,
9596,1000,1,175,8/31/2021 0:00,0,0,FALSE,216,28:35.7,,
9597,1000,1,94,8/31/2021 0:00,0,0,FALSE,156,51:51.9,,
9598,1000,1,108,8/31/2021 0:00,0,0,FALSE,156,31:23.2,,
9599,1000,1,108,8/30/2021 0:00,0,0,FALSE,156,34:34.1,,
9600,1000,1,102,8/31/2021 0:00,1250,0,FALSE,156,58:47.3,,
9601,1000,1,189,8/31/2021 0:00,1394,0,FALSE,156,45:12.1,,
9602,1000,1,189,4/30/2021 0:00,62,0,FALSE,156,49:12.7,,
9603,1000,1,189,6/30/2021 0:00,3694,0,FALSE,156,52:39.4,,
9604,1000,1,126,8/31/2021 0:00,56710,0,FALSE,156,15:10.7,,
9605,1000,1,126,8/30/2021 0:00,4543,0,FALSE,156,17:53.7,,
9606,1000,1,86,8/31/2021 0:00,0,0,FALSE,156,10:33.1,,
9607,1000,1,86,8/30/2021 0:00,0,0,FALSE,156,14:11.0,,
9608,1000,1,152,5/31/2021 0:00,12438,0,FALSE,156,22:59.8,,
9609,1000,1,153,7/31/2021 0:00,0,0,FALSE,156,33:39.5,,
9610,1000,1,153,7/30/2021 0:00,0,0,FALSE,156,48:01.0,,
9611,1000,1,153,8/31/2021 0:00,0,0,FALSE,156,48:26.9,,
9612,1000,1,153,8/30/2021 0:00,0,0,FALSE,156,53:04.9,,
9613,1000,1,178,8/31/2021 0:00,13,0,FALSE,156,19:10.6,,
9614,1000,1,171,8/31/2021 0:00,403,0,FALSE,156,32:19.9,,
9615,1000,1,145,8/31/2021 0:00,273,0,FALSE,156,31:22.2,,
9616,1000,1,49,2/28/2021 0:00,0,0,FALSE,156,22:14.9,,
9617,1000,1,180,6/30/2021 0:00,23,0,FALSE,156,43:27.4,,
9618,1000,1,180,8/31/2021 0:00,25,0,FALSE,156,46:21.6,,
9619,1000,1,49,2/27/2021 0:00,8372,0,FALSE,156,33:58.3,,
9620,1000,1,148,8/31/2021 0:00,80061,0,FALSE,156,50:05.6,,
9621,1000,1,116,8/31/2021 0:00,2148,0,FALSE,156,00:40.2,,
9622,1000,1,97,8/31/2021 0:00,0,0,FALSE,156,14:09.6,,
9623,1000,1,53,6/30/2021 0:00,8954,0,FALSE,156,30:00.4,,
9624,1000,1,53,6/29/2021 0:00,11118,0,FALSE,156,32:37.8,,
9625,1000,1,53,7/31/2021 0:00,4773,0,FALSE,156,46:24.3,,
9626,1000,1,53,7/30/2021 0:00,6033,0,FALSE,156,50:46.5,,
9627,1000,1,49,3/31/2021 0:00,5308,0,FALSE,156,38:52.7,,
9628,1000,1,49,3/30/2021 0:00,1981,0,FALSE,156,40:51.5,,
9629,1000,1,173,6/30/2021 0:00,7192,0,FALSE,156,16:55.5,,
9630,1000,1,152,6/30/2021 0:00,10739,0,FALSE,156,34:30.7,,
9631,1000,1,173,8/31/2021 0:00,6590,0,FALSE,156,40:22.4,,
9632,1000,1,164,8/31/2021 0:00,4102,0,FALSE,156,46:43.0,,
9634,1000,1,156,9/30/2021 0:00,0,0,FALSE,156,51:56.8,,
9635,1000,1,111,9/30/2021 0:00,0,0,FALSE,156,01:33.3,,
9636,1000,1,30,9/30/2021 0:00,0,0,FALSE,156,40:10.9,,
9637,1000,1,24,9/30/2021 0:00,0,0,FALSE,156,00:16.5,,
9638,1000,1,95,9/30/2021 0:00,0,0,FALSE,156,02:24.0,,
9639,1000,1,3,9/30/2021 0:00,247,0,FALSE,156,59:11.5,,
9641,1000,1,114,9/30/2021 0:00,628,0,FALSE,156,39:06.9,,
9642,1000,1,142,9/30/2021 0:00,0,0,FALSE,156,55:42.6,,
9643,1000,1,54,9/30/2021 0:00,0,0,FALSE,156,05:58.2,,
9645,1000,1,122,8/31/2021 0:00,4949,0,FALSE,156,32:58.6,,
9647,1000,1,135,9/30/2021 0:00,0,0,FALSE,156,55:27.1,,
9648,1000,1,186,9/30/2021 0:00,5291,0,FALSE,156,14:04.7,,
9649,1000,1,87,9/30/2021 0:00,2711,0,FALSE,156,00:38.2,,
9651,1000,1,70,9/30/2021 0:00,0,0,FALSE,156,30:45.0,,
9652,1000,1,200,9/30/2021 0:00,0,0,FALSE,156,32:00.0,,
9653,1000,1,125,9/30/2021 0:00,922,0,FALSE,156,59:56.9,,
9654,1000,1,105,9/30/2021 0:00,1978,0,FALSE,156,20:18.0,,
9655,1000,1,157,9/30/2021 0:00,0,0,FALSE,156,34:17.2,,
9656,1000,1,144,9/30/2021 0:00,2835,0,FALSE,156,49:15.6,,
9657,1000,1,62,9/30/2021 0:00,2095,0,FALSE,156,11:20.3,,
9658,1000,1,168,9/30/2021 0:00,0,0,FALSE,156,41:07.7,,
9659,1000,1,121,9/30/2021 0:00,3192,0,FALSE,156,27:29.1,,
9660,1000,1,153,9/30/2021 0:00,0,0,FALSE,156,43:33.4,,
9661,1000,1,43,9/30/2021 0:00,0,0,FALSE,216,31:58.0,,
9662,1000,1,81,9/30/2021 0:00,0,0,FALSE,156,51:14.1,,
9663,1000,1,93,9/30/2021 0:00,0,0,FALSE,216,05:26.9,,
9664,1000,1,174,9/30/2021 0:00,0,0,FALSE,216,18:04.5,,
9665,1000,1,175,9/30/2021 0:00,0,0,FALSE,216,28:22.2,,
9666,1000,1,29,9/30/2021 0:00,0,0,FALSE,156,48:24.1,,
9667,1000,1,131,9/30/2021 0:00,8227,0,FALSE,156,07:21.2,,
9668,1000,1,196,9/30/2021 0:00,0,0,FALSE,156,31:26.6,,
9669,1000,1,169,9/30/2021 0:00,0,0,FALSE,156,24:17.0,,
9672,1000,1,106,9/30/2021 0:00,0,0,FALSE,156,18:55.2,,
9673,1000,1,20,9/30/2021 0:00,0,0,FALSE,156,35:15.0,,
9674,1000,1,21,9/30/2021 0:00,0,0,FALSE,156,20:31.6,,
9675,1000,1,190,9/30/2021 0:00,595,0,FALSE,156,45:45.2,156,46:37.1
9676,1000,1,133,8/31/2021 0:00,0,0,FALSE,156,07:01.5,,
9677,1000,1,133,9/30/2021 0:00,0,0,FALSE,156,18:46.6,,
9678,1000,1,151,9/30/2021 0:00,0,0,FALSE,156,49:51.9,,
9679,1000,1,124,9/30/2021 0:00,0,0,FALSE,156,43:13.0,,
9680,1000,1,185,9/30/2021 0:00,0,0,FALSE,156,40:13.6,,
9682,1000,1,4,9/30/2021 0:00,0,0,FALSE,156,00:42.4,156,02:03.9
9683,1000,1,149,9/30/2021 0:00,6221,0,FALSE,156,24:25.3,,
9684,1000,1,149,9/29/2021 0:00,19388,0,FALSE,156,07:03.9,156,08:01.3
9685,1000,1,192,9/30/2021 0:00,0,0,FALSE,156,27:26.9,,
9687,1000,1,173,9/30/2021 0:00,3951,0,FALSE,156,03:40.2,,
9688,1000,1,128,9/30/2021 0:00,0,0,FALSE,156,06:05.9,,
9692,1000,1,56,9/30/2021 0:00,4072,0,FALSE,1,00:10.9,,
9693,1000,1,126,9/30/2021 0:00,133835,0,FALSE,156,09:38.1,,
9694,1000,1,56,7/31/2021 0:00,601,0,FALSE,156,29:56.8,,
9695,1000,1,104,2/28/2021 0:00,2685,0,FALSE,156,54:31.7,,
9696,1000,1,104,3/31/2021 0:00,481,0,FALSE,156,02:20.4,,
9697,1000,1,104,4/30/2021 0:00,472,0,FALSE,156,33:38.8,,
9698,1000,1,104,5/31/2021 0:00,465,0,FALSE,156,40:37.6,,
9699,1000,1,104,6/30/2021 0:00,456,0,FALSE,156,47:11.8,,
9700,1000,1,104,7/31/2021 0:00,447,0,FALSE,156,56:35.3,,
9701,1000,1,104,8/31/2021 0:00,441,0,FALSE,156,03:18.7,,
9702,1000,1,104,9/30/2021 0:00,431,0,FALSE,156,14:16.3,,
9703,1000,1,49,4/30/2021 0:00,7569,0,FALSE,156,37:45.4,,
9704,1000,1,49,5/31/2021 0:00,3104,0,FALSE,156,48:53.5,,
9705,1000,1,39,9/30/2021 0:00,3134,0,FALSE,156,43:20.6,,
9706,1000,1,53,8/31/2021 0:00,14224,0,FALSE,156,50:34.2,156,05:59.2
9707,1000,1,148,9/30/2021 0:00,100742,0,FALSE,156,17:57.2,,
9708,1000,1,78,9/30/2021 0:00,1116,0,FALSE,156,21:23.3,,
9709,1000,1,165,8/31/2021 0:00,2750,0,FALSE,156,14:02.0,,
9710,1000,1,165,9/30/2021 0:00,6172,0,FALSE,156,19:38.9,,
9711,1000,1,49,6/30/2021 0:00,8768,0,FALSE,156,51:08.6,,
9712,1000,1,164,9/30/2021 0:00,2883,0,FALSE,156,03:51.1,,
9713,1000,1,191,2/28/2021 0:00,0,0,FALSE,156,10:38.3,,
9714,1000,1,191,4/30/2021 0:00,0,0,FALSE,156,11:39.2,,
9717,1000,1,38,10/31/2020 0:00,2494,0,FALSE,156,34:05.6,,
9718,1000,1,38,12/31/2020 0:00,875,0,FALSE,156,38:41.5,,
9719,1000,1,38,2/28/2021 0:00,998,0,FALSE,156,55:03.8,,
9720,1000,1,38,4/30/2021 0:00,2481,0,FALSE,156,58:15.6,,
9721,1000,1,38,6/30/2021 0:00,1953,0,FALSE,156,01:01.7,,
9722,1000,1,38,8/31/2021 0:00,10547,0,FALSE,156,06:00.7,,
9724,1000,1,56,8/31/2021 0:00,3428,0,FALSE,156,12:17.8,156,12:25.0
9725,1000,1,3,10/31/2021 0:00,247,0,FALSE,156,20:20.9,,
9726,1000,1,56,10/31/2021 0:00,151,0,FALSE,156,42:10.3,,
9727,1000,1,104,10/31/2021 0:00,425,0,FALSE,156,21:22.1,,
9728,1000,1,95,10/31/2021 0:00,0,0,FALSE,156,38:05.3,,
9729,1000,1,24,10/31/2021 0:00,0,0,FALSE,156,59:33.4,,
9730,1000,1,111,10/31/2021 0:00,0,0,FALSE,156,20:50.1,,
9731,1000,1,30,10/31/2021 0:00,0,0,FALSE,156,02:00.1,,
9732,1000,1,128,10/31/2021 0:00,0,0,FALSE,156,30:44.3,,
9733,1000,1,121,10/31/2021 0:00,1974,0,FALSE,156,21:25.4,,
9735,1000,1,122,10/31/2021 0:00,0,0,FALSE,156,40:50.3,,
9736,1000,1,114,10/31/2021 0:00,0,0,FALSE,156,47:27.0,,
9737,1000,1,70,10/31/2021 0:00,0,0,FALSE,156,02:32.8,,
9738,1000,1,169,10/31/2021 0:00,328,0,FALSE,156,04:47.9,,
9739,1000,1,54,10/31/2021 0:00,0,0,FALSE,156,18:17.0,,
9740,1000,1,149,10/31/2021 0:00,78660,0,FALSE,156,08:04.5,,
9741,1000,1,131,10/31/2021 0:00,208,0,FALSE,156,59:21.6,,
9742,1000,1,144,10/31/2021 0:00,69,0,FALSE,156,35:59.2,,
9743,1000,1,168,10/31/2021 0:00,0,0,FALSE,156,08:00.4,,
9745,1000,1,196,10/31/2021 0:00,0,0,FALSE,156,29:40.4,,
9746,1000,1,20,10/31/2021 0:00,0,0,FALSE,156,03:18.0,,
9747,1000,1,62,10/31/2021 0:00,4070,0,FALSE,156,24:34.1,,
9748,1000,1,105,10/31/2021 0:00,1918,0,FALSE,156,39:54.6,,
9749,1000,1,106,10/31/2021 0:00,0,0,FALSE,156,32:51.1,,
9750,1000,1,21,10/31/2021 0:00,0,0,FALSE,156,56:02.2,,
9751,1000,1,173,10/31/2021 0:00,1285,0,FALSE,156,23:07.0,,
9752,1000,1,142,10/31/2021 0:00,0,0,FALSE,156,38:28.1,,
9753,1000,1,125,10/31/2021 0:00,1765,0,FALSE,156,38:51.2,,
9754,1000,1,4,10/31/2021 0:00,0,0,FALSE,156,50:25.0,,
9755,1000,1,153,10/31/2021 0:00,0,0,FALSE,156,33:46.5,,
9756,1000,1,185,10/31/2021 0:00,0,0,FALSE,156,51:26.5,,
9757,1000,1,29,10/31/2021 0:00,0,0,FALSE,156,22:26.9,,
9758,1000,1,146,10/31/2021 0:00,382,0,FALSE,156,40:11.6,,
9759,1000,1,157,10/31/2021 0:00,0,0,FALSE,156,18:25.2,,
9760,1000,1,108,10/31/2021 0:00,0,0,FALSE,156,30:08.8,,
9761,1000,1,200,10/31/2021 0:00,0,0,FALSE,156,43:25.3,,
9762,1000,1,190,10/31/2021 0:00,3297,0,FALSE,156,11:44.2,,
9763,1000,1,91,10/31/2021 0:00,0,0,FALSE,156,14:40.3,,
9764,1000,1,68,10/31/2021 0:00,0,0,FALSE,156,16:44.4,,
9765,1000,1,66,10/31/2021 0:00,50,0,FALSE,1,03:18.8,,
9766,1000,1,41,10/31/2021 0:00,596,0,FALSE,156,03:22.2,216,02:32.3
9767,1000,1,133,10/31/2021 0:00,19247,0,FALSE,156,26:08.0,,
9768,1000,1,137,10/31/2021 0:00,454,0,FALSE,156,43:15.5,,
9769,1000,1,151,10/31/2021 0:00,0,0,FALSE,156,08:09.1,,
9770,1000,1,138,10/31/2021 0:00,9719,0,FALSE,156,41:58.3,,
9771,1000,1,87,10/31/2021 0:00,6154,0,FALSE,156,57:44.9,,
9772,1000,1,40,10/31/2021 0:00,0,0,FALSE,156,39:28.8,,
9773,1000,1,124,10/31/2021 0:00,0,0,FALSE,156,17:25.4,,
9775,1000,1,90,10/31/2021 0:00,0,0,FALSE,156,11:48.1,,
9777,1000,1,165,10/31/2021 0:00,0,0,FALSE,156,45:13.4,,
9778,1000,1,161,10/31/2021 0:00,0,0,FALSE,156,59:23.9,,
9779,1000,1,192,10/31/2021 0:00,0,0,FALSE,156,55:44.1,,
9780,1000,1,78,10/31/2021 0:00,4227,0,FALSE,156,20:58.2,,
9782,1000,1,145,10/31/2021 0:00,0,0,FALSE,216,22:17.5,,
9783,1000,1,1,10/31/2021 0:00,0,0,FALSE,216,26:36.5,,
9784,1000,1,43,10/31/2021 0:00,0,0,FALSE,216,33:34.9,,
9785,1000,1,94,10/31/2021 0:00,0,0,FALSE,156,18:49.2,,
9786,1000,1,175,10/31/2021 0:00,0,0,FALSE,216,24:58.8,,
9787,1000,1,127,10/31/2021 0:00,3694,0,FALSE,156,32:05.4,,
9788,1000,1,126,10/31/2021 0:00,96287,0,FALSE,156,56:07.4,,
9790,1000,1,164,10/31/2021 0:00,3564,0,FALSE,156,47:04.5,,
9791,1000,1,199,10/31/2021 0:00,938,0,FALSE,156,25:32.3,,
9792,1000,1,116,10/31/2021 0:00,1557,0,FALSE,156,36:15.5,,
9793,1000,1,191,10/31/2021 0:00,0,0,FALSE,156,55:10.6,,
9794,1000,1,202,10/31/2021 0:00,166,0,FALSE,156,14:13.5,,
9795,1000,1,86,10/31/2021 0:00,0,0,FALSE,156,31:23.0,,
9796,1000,1,191,6/30/2021 0:00,3568,0,FALSE,156,55:08.8,,
9797,1000,1,191,8/31/2021 0:00,24561,0,FALSE,156,58:48.0,,
9798,1000,1,171,10/31/2021 0:00,0,0,FALSE,156,52:20.3,,
9799,1000,1,178,10/31/2021 0:00,3,0,FALSE,156,23:54.8,,
9800,1000,1,97,10/31/2021 0:00,0,0,FALSE,156,13:27.5,,
9801,1000,1,20,1/31/2018 0:00,1213,0,FALSE,156,57:41.3,,
9802,1000,1,66,10/31/2021 0:00,125458,0,FALSE,1,24:43.4,,
9804,1000,1,49,7/31/2021 0:00,11392,0,FALSE,180,56:18.1,,
9809,1000,1,23,10/31/2021 0:00,0,0,FALSE,180,53:17.7,,
9810,1000,1,148,10/31/2021 0:00,72701,0,FALSE,156,46:56.7,,
9811,1000,1,187,8/31/2021 0:00,0,0,FALSE,156,28:47.1,,
9812,1000,1,187,10/31/2021 0:00,0,0,FALSE,156,29:21.4,,
9813,1000,1,152,7/31/2021 0:00,9432,0,FALSE,156,12:34.0,,
9814,1000,1,152,8/31/2021 0:00,9192,0,FALSE,156,22:30.8,,
9815,1000,1,102,10/31/2021 0:00,3562,0,FALSE,156,44:26.2,,
9816,1000,1,81,10/31/2021 0:00,0,0,FALSE,156,28:57.8,,
9817,1000,1,195,10/31/2021 0:00,2983,0,FALSE,156,47:15.4,,
9818,1000,1,204,10/31/2021 0:00,0,0,FALSE,156,55:40.7,,
9819,1000,1,186,10/31/2021 0:00,1977,0,FALSE,156,02:32.9,,
9820,1000,1,135,10/31/2021 0:00,0,0,FALSE,156,10:21.4,,
9821,1000,1,135,11/30/2021 0:00,0,0,FALSE,156,12:27.3,,
9822,1000,1,56,11/30/2021 0:00,4945,0,FALSE,156,19:08.3,,
9823,1000,1,54,11/30/2021 0:00,0,0,FALSE,156,32:56.8,,
9824,1000,1,121,11/30/2021 0:00,0,0,FALSE,156,57:45.6,,
9825,1000,1,104,11/30/2021 0:00,989,0,FALSE,156,23:10.4,,
9826,1000,1,93,10/31/2021 0:00,0,0,FALSE,156,58:15.1,,
9827,1000,1,93,11/30/2021 0:00,0,0,FALSE,156,59:36.9,,
9828,1000,1,122,9/30/2021 0:00,1538,0,FALSE,156,38:08.4,,
9829,1000,1,122,11/30/2021 0:00,661,0,FALSE,156,42:39.9,,
9830,1000,1,111,11/30/2021 0:00,0,0,FALSE,156,40:15.7,,
9831,1000,1,95,11/30/2021 0:00,1885,0,FALSE,156,28:57.0,,
9832,1000,1,30,11/30/2021 0:00,0,0,FALSE,156,59:06.0,,
9833,1000,1,24,11/30/2021 0:00,0,0,FALSE,156,29:46.7,,
9834,1000,1,142,11/30/2021 0:00,0,0,FALSE,156,25:12.3,,
9835,1000,1,114,11/30/2021 0:00,0,0,FALSE,156,56:47.1,,
9836,1000,1,29,11/30/2021 0:00,0,0,FALSE,156,09:49.2,,
9837,1000,1,202,11/30/2021 0:00,0,0,FALSE,156,22:00.2,,
9838,1000,1,70,11/30/2021 0:00,0,0,FALSE,156,50:20.6,,
